Bot Name,Bot Nickname,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot71,"Ричи Ихтиандр (MissingInAction)",1,Completed,"Old Sawmill","Old Sawmill: Objective #3","1","00:22:55","00:23:18",
Bot71,"Ричи Ихтиандр (MissingInAction)",1,Completed,"Old Sawmill","Old Sawmill: Objective #5","1","00:23:23","00:23:33",
Bot71,"Ричи Ихтиандр (MissingInAction)",1,Completed,"Old Sawmill","Old Sawmill: Objective #4","3","00:23:38","00:24:16",
Bot71,"Ричи Ихтиандр (MissingInAction)",1,Completed,"Old Sawmill","Old Sawmill: Objective #2","2","00:24:21","00:24:47",
Bot71,"Ричи Ихтиандр (MissingInAction)",1,Completed,"VEX Beach","VEX Beach: Objective #1","2","00:24:52","00:26:23",
Bot71,"Ричи Ихтиандр (MissingInAction)",1,Archived,"Scav Town","Scav Town: Objective #3","2","00:26:28","00:27:02",
Bot71,"Ричи Ихтиандр (MissingInAction)",1,Archived,"Scav Town","Scav Town: Objective #4","2","00:27:08","00:27:38",
Bot71,"Ричи Ихтиандр (MissingInAction)",1,Archived,"Scav Town","Scav Town: Objective #1","3","00:27:43","00:28:35",
Bot71,"Ричи Ихтиандр (MissingInAction)",1,Archived,"Scav Town","Scav Town: Objective #2","1","00:28:40","00:28:51",
Bot71,"Ричи Ихтиандр (MissingInAction)",1,Archived,"Scav Town","Scav Town: Objective #5","3","00:28:56","00:29:45",
Bot71,"Ричи Ихтиандр (MissingInAction)",1,Completed,"Northern UN Roadblock","Northern UN Roadblock: Objective #1","1","00:29:50","00:31:18",
Bot71,"Ричи Ихтиандр (MissingInAction)",1,Completed,"Scav Base","Scav Base: Objective #2","4","00:31:24","00:34:13",
Bot71,"Ричи Ихтиандр (MissingInAction)",1,Completed,"Scav Base","Scav Base: Objective #3","1","00:34:18","00:34:27",
Bot71,"Ричи Ихтиандр (MissingInAction)",1,Completed,"Scav Base","Scav Base: Objective #4","2","00:34:32","00:34:58",
Bot71,"Ричи Ихтиандр (MissingInAction)",1,Completed,"Scav Base","Scav Base: Objective #1","5","00:35:03","00:36:08",
Bot71,"Ричи Ихтиандр (MissingInAction)",1,Completed,"RUAF Roadblock Crates","RUAF Roadblock Crates: Objective #1","1","00:36:13","00:37:00",
Bot71,"Ричи Ихтиандр (MissingInAction)",1,Completed,"RUAF Roadblock Crates","RUAF Roadblock Crates: Objective #2","1","00:37:05","00:37:13",
Bot75,"Илюха Внесистемный (Paulov)",1,Completed,"Ambulance","Ambulance: Objective #1","1","00:30:58","00:32:14",
Bot75,"Илюха Внесистемный (Paulov)",1,Completed,"Scav Base","Scav Base: Objective #3","1","00:32:19","00:33:03",
Bot75,"Илюха Внесистемный (Paulov)",1,Completed,"Scav Base","Scav Base: Objective #2","4","00:33:08","00:34:00",
Bot75,"Илюха Внесистемный (Paulov)",1,Completed,"Scav Base","Scav Base: Objective #4","2","00:34:05","00:34:54",
Bot75,"Илюха Внесистемный (Paulov)",1,Completed,"Scav Base","Scav Base: Objective #1","5","00:34:59","00:36:08",
Bot75,"Илюха Внесистемный (Paulov)",1,Active,"Weapon Storage Shack","Weapon Storage Shack: Objective #1","1","00:36:13","N/A",
Bot76,"Тарас Кореец (YankeeNoodle742)",1,Pending,"Scav Base","Scav Base: Objective #2","1","00:31:05","N/A",
