Bot Name,Bot Nickname,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot4,"LunnayaLuna",15,Completed,"Boss Hunter","Spawn Point (104.0 17.6 -757.7)","1","11:10:02","11:10:43",
Bot4,"LunnayaLuna",15,Completed,"Boss Hunter","Spawn Point (135.9 8.5 -665.0)","1","11:10:48","11:11:21",
Bot4,"LunnayaLuna",15,Completed,"Boss Hunter","Spawn Point (101.1 15.6 -762.0)","1","11:11:26","11:11:56",
Bot4,"LunnayaLuna",15,Completed,"Boss Hunter","Spawn Point (25.6 11.3 -226.6)","1","11:12:01","11:14:33",
Bot4,"LunnayaLuna",15,Completed,"Supply Plans","Item Secure Folder 0052","1","11:14:38","11:15:16",
Bot4,"LunnayaLuna",15,Completed,"Sawmill Cabins","Sawmill Cabins: Objective #2","2","11:15:21","11:15:42",
Bot4,"LunnayaLuna",15,Completed,"Sawmill Cabins","Sawmill Cabins: Objective #3","1","11:15:47","11:15:54",
Bot4,"LunnayaLuna",15,Failed,"Sawmill Cabins","Sawmill Cabins: Objective #1","1","11:16:00","11:42:21",
Bot4,"LunnayaLuna",15,Failed,"Gratitude","Zone place_THX_15","1","11:16:27","11:16:27",
Bot4,"LunnayaLuna",15,Completed,"Steady Signal","Zone q14_8_2","1","11:16:29","11:18:11",
Bot4,"LunnayaLuna",15,Completed,"Steady Signal","Zone q14_8_3","1","11:18:16","11:19:26",
Bot4,"LunnayaLuna",15,Completed,"Steady Signal","Zone q14_8_1","1","11:19:31","11:21:38",
Bot4,"LunnayaLuna",15,Completed,"Steady Signal","Zone q14_8_4","1","11:21:43","11:25:29",
Bot4,"LunnayaLuna",15,Completed,"Dead Man's Place","Dead Man's Place: Objective #1","1","11:25:34","11:25:49",
Bot4,"LunnayaLuna",15,Archived,"Scav Base","Scav Base: Objective #1","5","11:25:54","11:29:02",
Bot4,"LunnayaLuna",15,Archived,"Scav Base","Scav Base: Objective #4","2","11:29:07","11:29:26",
Bot4,"LunnayaLuna",15,Archived,"Scav Base","Scav Base: Objective #3","1","11:29:32","11:29:44",
Bot4,"LunnayaLuna",15,Archived,"Scav Base","Scav Base: Objective #2","4","11:29:49","11:30:31",
Bot4,"LunnayaLuna",15,Archived,"Scav Base Sniping","Scav Base Sniping: Objective #1","2","11:30:36","11:32:28",
Bot4,"LunnayaLuna",15,Completed,"Sawmill Patrol","Sawmill Patrol: Objective #3","2","11:32:33","11:34:39",
Bot4,"LunnayaLuna",15,Completed,"Sawmill Patrol","Sawmill Patrol: Objective #5","2","11:34:44","11:35:15",
Bot4,"LunnayaLuna",15,Completed,"Sawmill Patrol","Sawmill Patrol: Objective #4","2","11:35:20","11:35:55",
Bot4,"LunnayaLuna",15,Completed,"Sawmill Patrol","Sawmill Patrol: Objective #2","2","11:36:00","11:37:02",
Bot4,"LunnayaLuna",15,Completed,"Sawmill Patrol","Sawmill Patrol: Objective #1","2","11:37:07","11:38:52",
Bot4,"LunnayaLuna",15,Completed,"Sawmill Common Fund Stash","Sawmill Common Fund Stash: Objective #1","1","11:38:57","11:39:18",
Bot4,"LunnayaLuna",15,Completed,"Sawmill Shack","Sawmill Shack: Objective #1","2","11:39:23","11:39:55",
Bot4,"LunnayaLuna",15,Failed,"Sawmill Camp","Sawmill Camp: Objective #1","1","11:40:00","11:42:21",
Bot8,"ixcetotis",41,Completed,"The Blood of War - Part 3","Zone bar_fuel3_1","1","11:07:31","11:08:54",
Bot8,"ixcetotis",41,Pending,"The Blood of War - Part 3","Zone bar_fuel3_3","1","11:08:59","N/A",
Bot8,"ixcetotis",41,Failed,"Assessment - Part 2","Zone meh_45_radio_area_mark_3","1","11:14:58","11:15:07",
Bot8,"ixcetotis",41,Completed,"Assessment - Part 2","Zone meh_45_radio_area_mark_2","1","11:15:13","11:16:53",
Bot8,"ixcetotis",41,Completed,"Assessment - Part 2","Zone meh_45_radio_area_mark_1","1","11:16:58","11:22:29",
Bot8,"ixcetotis",41,Completed,"Scav Bridge Overlook","Scav Bridge Overlook: Objective #3","1","11:22:34","11:23:16",
Bot8,"ixcetotis",41,Completed,"Scav Bridge Overlook","Scav Bridge Overlook: Objective #4","1","11:23:21","11:23:29",
Bot8,"ixcetotis",41,Completed,"Scav Bridge Overlook","Scav Bridge Overlook: Objective #2","1","11:23:34","11:23:36",
Bot8,"ixcetotis",41,Completed,"Scav Bridge Overlook","Scav Bridge Overlook: Objective #1","1","11:23:41","11:24:02",
Bot8,"ixcetotis",41,Active,"USEC Camp South","USEC Camp South: Objective #1","1","11:24:07","N/A",
Bot10,"Brin",64,Completed,"Scav Town","Scav Town: Objective #2","1","11:07:37","11:09:01",
Bot10,"Brin",64,Completed,"Scav Town","Scav Town: Objective #1","3","11:09:06","11:10:12",
Bot10,"Brin",64,Completed,"Scav Town","Scav Town: Objective #5","3","11:10:17","11:11:03",
Bot10,"Brin",64,Completed,"Scav Town","Scav Town: Objective #3","2","11:11:08","11:11:32",
Bot10,"Brin",64,Completed,"Scav Town","Scav Town: Objective #4","2","11:11:37","11:12:32",
Bot10,"Brin",64,Completed,"Old Sawmill","Old Sawmill: Objective #5","1","11:12:37","11:15:13",
Bot10,"Brin",64,Completed,"Old Sawmill","Old Sawmill: Objective #4","3","11:15:19","11:16:12",
Bot10,"Brin",64,Completed,"Old Sawmill","Old Sawmill: Objective #3","1","11:16:17","11:16:17",
Bot10,"Brin",64,Completed,"Old Sawmill","Old Sawmill: Objective #2","2","11:16:22","11:16:35",
Bot10,"Brin",64,Completed,"Old Sawmill","Old Sawmill: Objective #1","1","11:16:40","11:17:35",
Bot10,"Brin",64,Failed,"Spine","Spine: Objective #2","1","11:17:40","11:20:51",
Bot10,"Brin",64,Failed,"Spine","Spine: Objective #1","1","11:18:40","11:20:51",
Bot13,"GGaulin",45,Pending,"Boss Hunter","Spawn Point (135.9 8.5 -665.0)","1","11:07:58","N/A",
Bot11,"nohurry",17,Completed,"Search Mission","Zone pr_scout_col","1","11:07:58","11:08:54",
Bot11,"nohurry",17,Completed,"Search Mission","Zone pr_scout_base","1","11:08:59","11:10:56",
Bot11,"nohurry",17,Completed,"USEC Camp South","USEC Camp South: Objective #2","1","11:11:01","11:11:10",
Bot11,"nohurry",17,Completed,"USEC Camp South","USEC Camp South: Objective #3","4","11:11:15","11:12:02",
Bot11,"nohurry",17,Completed,"USEC Camp South","USEC Camp South: Objective #1","3","11:12:07","11:12:55",
Bot11,"nohurry",17,Completed,"Steady Signal","Zone q14_8_1","1","11:13:00","11:14:24",
Bot11,"nohurry",17,Completed,"Steady Signal","Zone q14_8_3","1","11:14:29","11:17:04",
Bot11,"nohurry",17,Active,"Steady Signal","Zone q14_8_2","1","11:17:09","N/A",
Bot12,"DewardianDev",48,Pending,"USEC Camp North","USEC Camp North: Objective #1","1","11:07:58","N/A",
Bot32,"Юрец Саратовский (Cheese)",1,Completed,"USEC Camp North","USEC Camp North: Objective #1","3","11:34:47","11:35:29",
Bot32,"Юрец Саратовский (Cheese)",1,Completed,"USEC Camp North","USEC Camp North: Objective #2","2","11:35:34","11:35:57",
Bot32,"Юрец Саратовский (Cheese)",1,Completed,"USEC Camp North","USEC Camp North: Objective #3","1","11:36:02","11:36:07",
Bot32,"Юрец Саратовский (Cheese)",1,Completed,"USEC Camp North","USEC Camp North: Objective #4","2","11:36:12","11:36:55",
Bot32,"Юрец Саратовский (Cheese)",1,Completed,"Sawmill Checkpoint","Sawmill Checkpoint: Objective #1","4","11:37:00","11:39:44",
Bot32,"Юрец Саратовский (Cheese)",1,Completed,"Sawmill Marked Circle","Sawmill Marked Circle: Objective #1","1","11:39:49","11:40:06",
Bot32,"Юрец Саратовский (Cheese)",1,Completed,"Scav Base","Scav Base: Objective #3","1","11:40:11","11:42:44",
Bot32,"Юрец Саратовский (Cheese)",1,Pending,"Scav Base","Scav Base: Objective #2","1","11:42:49","N/A",
Bot34,"Ромчик Боржоми (Goewert)",1,Completed,"Sawmill Checkpoint","Sawmill Checkpoint: Objective #1","4","11:42:07","11:42:55",
Bot34,"Ромчик Боржоми (Goewert)",1,Active,"Scav Base","Scav Base: Objective #3","1","11:43:00","N/A",
