Bot Name,Bot Nickname,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot135,"ThatGuyXIV",28,Failed,"Shooting Cans","Zone Sandbox_2_Kord_exploration","1","00:44:10","00:44:30",
Bot134,"Logical Solutions",54,Failed,"Shooting Cans","Zone Sandbox_2_Kord_exploration","1","00:44:18","00:47:32",
Bot132,"bluehead",68,Failed,"Shooting Cans","Zone Sandbox_2_Kord_exploration","1","00:44:21","00:50:44",
Bot133,"Stealthsuit",43,Completed,"Saving the Mole","Zone Sandbox_5_Office_exploration","1","00:44:21","00:53:09",
Bot133,"Stealthsuit",43,Failed,"Saving the Mole","Item TerraGroup scientist's hard drive","1","00:53:14","00:55:16",
Bot144,"NORVINSK_EVANGELION",64,Completed,"TerraGroup Office","TerraGroup Office: Objective #2","1","00:49:01","00:49:03",
Bot144,"NORVINSK_EVANGELION",64,Completed,"TerraGroup Office","TerraGroup Office: Objective #3","1","00:49:08","00:49:24",
Bot144,"NORVINSK_EVANGELION",64,Completed,"TerraGroup Office","TerraGroup Office: Objective #1","1","00:49:29","00:49:33",
Bot144,"NORVINSK_EVANGELION",64,Completed,"TerraGroup Office","TerraGroup Office: Objective #6","1","00:49:38","00:49:48",
Bot144,"NORVINSK_EVANGELION",64,Completed,"TerraGroup Office","TerraGroup Office: Objective #4","1","00:49:53","00:50:13",
Bot144,"NORVINSK_EVANGELION",64,Completed,"TerraGroup Office","TerraGroup Office: Objective #5","1","00:50:18","00:50:25",
Bot144,"NORVINSK_EVANGELION",64,Completed,"TerraGroup Lawn","TerraGroup Lawn: Objective #1","1","00:50:30","00:51:09",
Bot144,"NORVINSK_EVANGELION",64,Completed,"TerraGroup Lawn","TerraGroup Lawn: Objective #3","1","00:51:14","00:51:38",
Bot144,"NORVINSK_EVANGELION",64,Completed,"TerraGroup Lawn","TerraGroup Lawn: Objective #2","1","00:51:43","00:52:12",
Bot144,"NORVINSK_EVANGELION",64,Completed,"TerraGroup Office Upstairs","TerraGroup Office Upstairs: Objective #9","1","00:52:17","00:52:58",
Bot144,"NORVINSK_EVANGELION",64,Active,"TerraGroup Office Upstairs","TerraGroup Office Upstairs: Objective #8","1","00:53:04","N/A",
Bot145,"Nightingale",45,Active,"Underground Utility Room","Underground Utility Room: Objective #1","2","00:49:47","N/A",
