Bot Name,Bot Nickname,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot2,"OXIdiezd",10,Completed,"The Survivalist Path - Thrifty","Zone huntsman_005_1","2","02:39:23","02:40:13",
Bot2,"OXIdiezd",10,Completed,"The Survivalist Path - Thrifty","Zone huntsman_005_2","2","02:40:18","02:44:52",
Bot2,"OXIdiezd",10,Completed,"Scav House","Scav House: Objective #1","1","02:44:58","02:46:01",
Bot2,"OXIdiezd",10,Completed,"Scav House Sniping","Scav House Sniping: Objective #3","2","02:46:06","02:47:58",
Bot2,"OXIdiezd",10,Completed,"Scav House Sniping","Scav House Sniping: Objective #2","2","02:48:03","02:50:01",
Bot2,"OXIdiezd",10,Completed,"Scav House Sniping","Scav House Sniping: Objective #1","2","02:50:06","02:52:07",
Bot2,"OXIdiezd",10,Failed,"Sawmill Checkpoint","Sawmill Checkpoint: Objective #1","4","02:52:12","02:58:57",
Bot1,"Platinum",37,Completed,"The Blood of War - Part 3","Zone bar_fuel3_3","1","02:39:23","02:40:02",
Bot1,"Platinum",37,Completed,"The Blood of War - Part 3","Zone bar_fuel3_2","1","02:40:08","02:41:11",
Bot1,"Platinum",37,Failed,"The Blood of War - Part 3","Zone bar_fuel3_1","1","02:41:16","02:42:46",
Bot3,"Glukhar_111",59,Completed,"Return the Favor","Zone place_keeper5_1","2","02:39:23","02:40:44",
Bot3,"Glukhar_111",59,Completed,"Return the Favor","Zone place_keeper5_2","2","02:40:49","02:43:22",
Bot3,"Glukhar_111",59,Completed,"USEC Camp North","USEC Camp North: Objective #4","2","02:43:28","02:44:14",
Bot3,"Glukhar_111",59,Completed,"USEC Camp North","USEC Camp North: Objective #3","1","02:44:19","02:44:32",
Bot3,"Glukhar_111",59,Failed,"USEC Camp North","USEC Camp North: Objective #2","2","02:44:37","02:47:02",
Bot4,"ThatGuyXIV",13,Completed,"Search Mission","Zone pr_scout_col","1","02:39:23","02:39:57",
Bot4,"ThatGuyXIV",13,Completed,"Search Mission","Zone pr_scout_base","1","02:40:02","02:41:24",
Bot4,"ThatGuyXIV",13,Completed,"USEC Camp North","USEC Camp North: Objective #4","2","02:41:29","02:41:56",
Bot4,"ThatGuyXIV",13,Completed,"USEC Camp North","USEC Camp North: Objective #3","1","02:42:01","02:42:10",
Bot4,"ThatGuyXIV",13,Completed,"USEC Camp North","USEC Camp North: Objective #2","2","02:42:15","02:42:37",
Bot4,"ThatGuyXIV",13,Completed,"USEC Camp North","USEC Camp North: Objective #1","3","02:42:42","02:43:01",
Bot4,"ThatGuyXIV",13,Failed,"USEC Camp South","USEC Camp South: Objective #1","1","02:43:06","02:43:06",
Bot4,"ThatGuyXIV",13,Failed,"USEC Camp South","USEC Camp South: Objective #2","1","02:43:11","02:43:11",
Bot4,"ThatGuyXIV",13,Failed,"USEC Camp South","USEC Camp South: Objective #3","1","02:43:16","02:43:16",
Bot4,"ThatGuyXIV",13,Failed,"Scav Bunker","Scav Bunker: Objective #1","1","02:43:22","02:43:22",
Bot4,"ThatGuyXIV",13,Failed,"Scav Bunker","Scav Bunker: Objective #3","1","02:43:27","02:43:38",
Bot4,"ThatGuyXIV",13,Failed,"Scav Bunker","Scav Bunker: Objective #2","1","02:43:43","02:43:43",
Bot4,"ThatGuyXIV",13,Failed,"Sniper Rock Crates","Sniper Rock Crates: Objective #1","1","02:43:48","02:43:49",
Bot4,"ThatGuyXIV",13,Failed,"Sniper Rock Crates","Sniper Rock Crates: Objective #3","1","02:43:54","02:44:01",
Bot9,"Fershte",63,Completed,"Boss Hunter","Spawn Point (281.7 8.2 -668.6)","1","02:39:45","02:39:59",
Bot9,"Fershte",63,Completed,"Boss Hunter","Spawn Point (268.5 17.5 -756.9)","1","02:40:04","02:40:38",
Bot9,"Fershte",63,Completed,"Boss Hunter","Spawn Point (280.4 8.3 -674.5)","1","02:40:44","02:41:05",
Bot9,"Fershte",63,Completed,"Boss Hunter","Spawn Point (269.7 17.0 -758.6)","1","02:41:10","02:41:41",
Bot9,"Fershte",63,Completed,"Boss Hunter","Spawn Point (280.5 8.0 -665.4)","1","02:41:46","02:43:05",
Bot9,"Fershte",63,Completed,"Boss Hunter","Spawn Point (263.9 17.3 -762.5)","1","02:43:10","02:43:49",
Bot9,"Fershte",63,Completed,"Boss Hunter","Spawn Point (104.0 17.6 -757.7)","1","02:43:55","02:44:34",
Bot9,"Fershte",63,Completed,"Boss Hunter","Spawn Point (135.9 8.5 -665.0)","1","02:44:39","02:45:23",
Bot9,"Fershte",63,Completed,"Assessment - Part 2","Zone meh_45_radio_area_mark_1","1","02:45:29","02:46:06",
Bot9,"Fershte",63,Completed,"Assessment - Part 2","Zone meh_45_radio_area_mark_2","1","02:46:11","02:50:41",
Bot9,"Fershte",63,Failed,"Assessment - Part 2","Zone meh_45_radio_area_mark_3","1","02:50:46","02:50:53",
Bot9,"Fershte",63,Failed,"Assessment - Part 2","Zone meh_45_radio_area_mark_4","1","02:50:59","03:04:57",
